Wavelength[nm]	1712306U3-   13.08.2020  13:17:29  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:29  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:30  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:31  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:32  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:33  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:34  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1	1712306U3-   13.08.2020  13:17:35  Int.Delay = 4,48 µs, HWmode=1
327.824	951.8011607	925.1400638	949.135051	899.8120217	931.805338	970.4639286	955.8003253	997.1250255	962.4655995	994.4589158	925.1400638	978.4622576	915.8086798	975.796148	966.464764	918.4747895	913.1425701	919.8078444	990.4597513	959.7994898	975.796148	966.464764	986.4605867	974.4630931	950.4681059	906.4772959	854.4881569	961.1325446	889.1475829	893.1467474
327.912	924.6077897	946.6222609	876.6939407	877.9889096	905.1832563	977.7015143	916.8379764	999.7159855	947.9172298	865.0392206	889.6436296	881.8738162	968.6367321	950.5071676	914.2480386	915.5430075	967.3417632	862.4492828	890.9385985	941.4423853	919.4279141	949.2121987	933.672572	951.8021365	903.8882874	901.2983496	911.6581008	928.4926964	855.9744384	840.4348117
328.001	1055.113907	1066.985794	979.4306313	1029.886149	1062.533836	992.7865035	1144.153056	1061.049851	1101.117467	1090.729567	1023.950205	1046.209993	1090.729567	1012.078319	1041.758035	952.7188868	1003.174404	974.9786739	1081.825652	1056.597893	1164.928857	1075.889709	1037.306078	1000.206433	1111.505368	1061.049851	1032.85412	1061.049851	1090.729567	985.3665745
328.089	956.5374378	946.2243657	933.3330256	943.6460977	944.9352317	966.8505099	897.2372732	1011.9702	944.9352317	941.0678297	899.8155412	966.8505099	939.7786956	933.3330256	870.1654589	915.2851494	879.189397	889.5024691	883.0567991	943.6460977	948.8026337	962.9831079	937.2004276	892.0807372	881.7676651	901.1046753	928.1764895	857.2741188	884.3459331	893.3698712
328.178	927.6727928	952.924631	1033.996322	1028.680146	996.7830868	982.1636015	1008.744484	968.8731604	946.2794104	1019.376837	917.0404398	999.441175	946.2794104	982.1636015	1015.389704	987.479778	951.5955869	913.0533075	975.5183809	932.9889692	887.8014693	980.8345574	878.4981605	946.2794104	966.2150721	964.886028	918.369484	963.5569839	875.8400723	905.0790428
328.266	937.2651742	922.2489097	943.521951	844.6648766	927.2543312	865.9379179	958.5382155	910.9867113	917.2434882	964.7949924	909.735356	887.2109593	934.7624634	910.9867113	855.9270749	873.4460502	870.9433394	819.6377691	867.1892733	888.4623146	905.9812899	843.4135212	883.4568931	882.2055378	880.9541824	918.4948436	863.4352072	890.9650254	887.2109593	829.6486121
328.355	860.8577115	816.3944724	918.9069402	873.2086112	885.5595109	927.55257	899.1455007	879.3840611	946.0789196	960.8999993	865.7980714	881.854241	862.0928014	890.4998708	848.5068117	922.6122101	865.7980714	868.2682513	886.7946009	900.3805906	912.7314904	884.324421	867.0331613	858.3875315	905.3209505	896.6753207	864.5629814	862.0928014	854.6822616	820.0997424
328.443	803.0555618	776.0242385	831.2131902	764.7611872	824.4553594	851.4866826	841.3499364	895.4125829	809.8133926	843.6025467	830.086885	799.6766464	852.6129878	843.6025467	778.2768488	758.0033564	837.971021	750.1192204	792.9188156	819.9501388	810.9396977	792.9188156	753.4981358	816.5712234	790.6662053	809.8133926	783.9083745	814.3186131	778.2768488	781.6557642
328.531	919.7841115	895.9863337	868.6188893	854.3402226	866.2391115	846.0110004	913.8346671	970.9493338	904.315556	860.289667	869.8087782	891.2267782	870.9986671	878.1380004	829.3525559	850.7705559	853.1503337	848.3907782	825.7828893	806.744667	837.6817781	848.3907782	907.8852226	804.3648892	861.4795559	826.9727781	832.9222226	842.4413337	805.5547781	816.2637781
328.620	897.0238852	885.5399379	948.0636511	848.5361076	996.5514286	932.7517213	983.7914872	1015.691341	964.651575	1009.31137	958.2716042	936.5797037	949.3396452	963.3755808	852.36409	848.5361076	964.651575	861.2960491	861.2960491	899.5758735	918.7157857	932.7517213	900.8518676	918.7157857	897.0238852	988.8954638	894.4718969	928.9237389	879.1599671	905.9558442
328.708	879.3627231	874.3945722	878.1206854	863.2162325	978.7257427	916.6238555	910.4136667	966.3053653	998.5983466	907.9295913	950.1588746	884.3308741	989.9040824	958.8531388	802.356383	883.0888364	906.6875535	838.3754776	966.3053653	912.8977422	839.6175153	828.4391756	890.5410628	871.9104967	857.0060437	888.0569873	888.0569873	837.1334398	871.9104967	900.4773648
328.797	797.3927936	776.4699507	799.717554	761.3590085	890.3832069	889.2208267	888.0584466	925.2546119	847.3751408	858.9989424	797.3927936	877.5970251	868.2979837	867.1356036	782.2818515	798.5551738	792.743273	770.6580498	805.5294548	776.4699507	807.8542151	827.6146779	812.5037358	789.2561325	776.4699507	777.6323308	864.8108432	831.1018184	827.6146779	785.768992
328.885	862.823324	880.3807753	899.1923303	869.0938423	918.0038854	900.446434	896.684123	951.8646844	934.3072331	880.3807753	918.0038854	936.8154404	955.6269954	897.9382267	889.159501	842.7576653	860.3151166	909.2251597	877.872568	923.0203001	875.3643606	850.2822873	867.8397386	900.446434	899.1923303	896.684123	842.7576653	966.9139284	851.5363909	974.4385505
328.973	1022.933181	1061.849117	1010.424487	988.1868092	989.5766641	982.6273898	1014.594052	1022.933181	1050.730278	1063.238972	938.1520341	925.6433403	1017.373761	1041.001294	956.2201473	971.5085509	1034.05202	972.8984057	993.7462287	1032.662165	1053.509988	947.8810182	949.270873	953.4404376	964.5592765	1013.204197	1003.475213	1047.950568	986.7969544	954.8302925
329.062	916.6142664	873.746474	851.0517604	882.572196	869.9640218	949.3955194	881.3113786	958.2212414	948.134702	951.9171543	876.2681089	898.9628225	938.0481626	911.5709967	852.3125779	872.4856566	895.1803702	866.1815695	914.0926316	837.1827688	895.1803702	888.8762831	906.527727	927.9616232	820.7921423	962.0036936	867.4423869	862.3991172	880.0505612	868.7032044
329.150	897.1966698	846.5484707	874.2843892	852.5780182	844.1366516	876.6962082	940.6094118	867.0489322	865.8430227	893.5789412	899.6084888	861.0193847	873.0784797	870.6666607	830.8716471	833.2834661	895.9907603	794.6943621	888.7553032	818.8125521	868.2548417	869.4607512	889.9612127	874.2843892	842.9307421	809.1652761	850.1661992	912.8734933	852.5780182	865.8430227
329.238	854.9856201	904.0937779	891.5019426	867.5774554	978.3856065	931.7958157	936.8325498	939.3509169	949.4243852	950.6835687	865.0590884	887.724392	968.3121382	990.9774418	858.7631707	900.3162273	940.6101005	870.0958225	956.9794864	929.2774486	910.3896956	896.5386767	925.499898	935.5733663	853.7264366	856.2448036	866.3182719	892.7611261	883.9468414	823.5060317
329.327	876.8261965	831.7670726	832.9848867	850.034285	859.7767983	914.5784356	851.2520991	943.8059754	903.6181081	941.3703471	920.6675064	902.4002939	914.5784356	930.4100197	889.0043382	806.1929752	868.3014974	893.8755948	952.3306746	862.2124266	870.7371257	868.3014974	874.3905682	846.3808425	869.5193116	897.5290373	867.0836832	873.1727541	853.6877275	813.4998601
329.415	887.6390111	825.0639372	775.2356377	770.600447	804.2055793	907.3385714	830.8579256	908.4973691	792.6176026	892.2742018	823.9051396	860.9866648	848.2398905	829.6991279	845.9222952	798.411591	827.3815326	801.8879839	784.506019	872.5746415	768.2828517	814.6347583	816.9523536	879.5274275	798.411591	815.7935559	777.553233	763.647661	809.9995676	775.2356377
329.503	945.2434591	970.432275	929.3347333	885.5857373	905.4716446	1055.278813	979.7123651	983.6895465	975.7351836	939.9405505	945.2434591	981.0380922	1002.249727	987.666728	949.2206406	914.7517347	974.4094565	942.5920048	1012.855544	986.3410008	1016.832725	906.7973717	942.5920048	954.5235492	942.5920048	916.0774618	893.5401002	893.5401002	900.168736	951.8720949
329.591	909.1228034	851.2247387	889.412824	814.2685272	904.1953086	910.3546772	906.659056	917.7459195	927.6009092	864.7753496	846.2972438	905.4271823	923.905288	905.4271823	859.8478547	804.4135375	907.8909297	851.2247387	884.4853291	851.2247387	874.6303393	904.1953086	833.9785067	882.0215817	878.3259605	907.8909297	857.3841073	845.0653701	824.1235169	863.5434759
329.680	862.9164855	862.9164855	810.7288499	803.4468543	956.3687631	813.1561818	878.6941427	943.0184377	833.7885029	841.0704985	870.1984811	878.6941427	900.5401297	909.0357913	828.9338391	819.2245115	850.7798261	802.2331883	837.4295007	865.3438174	887.1898043	839.8568326	862.9164855	904.1811275	865.3438174	881.1214746	883.5488065	832.5748369	896.8991319	848.3524942
329.768	908.3784623	899.6199922	873.3445822	857.0788521	902.1224122	852.0740121	902.1224122	962.1804924	967.1853324	943.4123423	895.8663622	858.3300621	929.6490323	963.4317024	899.6199922	929.6490323	873.3445822	879.6006322	874.5957922	898.3687822	912.1320923	870.8421622	892.1127322	817.040132	877.0982122	850.8228021	833.3058621	845.8179621	788.262302	885.8566822
329.856	846.3597766	835.6764134	918.7692385	807.1874447	858.2301802	832.1152923	838.0504941	878.4098663	854.6690591	843.9856959	827.3671308	820.2448887	883.1580277	849.9208977	905.7117946	797.6911218	912.8340367	845.1727362	830.9282519	878.4098663	884.3450681	884.3450681	802.4392833	784.6336779	797.6911218	802.4392833	796.5040815	784.6336779	787.0077586	849.9208977
329.944	919.3685073	931.8599272	841.9217037	879.3959635	893.1365254	919.3685073	923.1159332	958.0919091	939.3547792	946.8496311	904.3788033	951.8461991	904.3788033	901.8805193	834.4268517	833.1777097	908.1262293	845.6691296	881.8942475	921.8667912	898.1330934	926.8633592	928.1125012	854.4131236	865.6554015	860.6588336	920.6176493	858.1605496	933.1090692	855.6622656
330.033	920.6579709	838.607195	828.9541626	796.375178	908.5916804	874.8060667	885.6657283	929.1043743	859.119889	906.1784222	872.3928086	872.3928086	841.0204531	882.0458411	807.2348395	815.6812429	810.8547267	771.0359678	894.1121317	867.5662924	809.6480976	908.5916804	859.119889	839.8138241	861.5331471	854.2933728	876.0126958	795.1685489	803.6149523	854.2933728
330.121	929.9019165	830.4860663	834.1232315	886.2559335	880.1939914	910.5037018	916.5656439	889.8930987	818.3621821	848.6718925	860.7957767	875.3444377	862.0081651	962.6364038	820.7869589	789.2648601	843.8223389	875.3444377	869.2824956	846.2471157	806.2382979	843.8223389	847.4595041	843.8223389	855.946223	883.8311567	834.1232315	905.6541482	835.3356199	900.8045945
330.209	870.6258076	804.4724219	823.3733892	881.2576017	857.6313925	819.8294579	824.5546997	893.0707063	812.7415951	816.2855265	819.8294579	868.2631867	872.9884285	856.4500821	771.3957291	764.3078663	868.2631867	818.6481474	887.164154	766.6704873	800.9284905	803.2911115	843.455667	812.7415951	876.5323599	838.7304252	818.6481474	859.9940134	795.0219383	803.2911115
330.297	801.7250034	806.4134538	809.9297915	787.6596525	847.437394	822.8230299	884.9449965	874.3959833	872.0517581	884.9449965	843.9210563	884.9449965	806.4134538	897.8382349	847.437394	804.0692286	829.8557053	808.7576789	900.18246	808.7576789	834.5441556	825.167255	855.642182	834.5441556	827.5114802	879.0844336	791.1759902	815.7903544	793.5202154	869.707533
330.386	877.8273973	832.7168227	886.3618303	865.6353501	854.6625076	916.8419483	861.9777359	913.1843341	843.6896652	893.6770586	838.8128463	976.5829795	914.4035388	903.4306964	868.0737595	835.1552321	852.2240982	826.6207991	883.9234209	844.9088699	896.1154681	786.3870434	847.3472793	831.497618	894.8962633	914.4035388	814.4287519	859.5393265	857.1009171	907.0883105
330.474	835.642192	865.0059001	850.324046	809.9489474	971.4493418	964.1084148	877.2407784	967.7788783	917.615877	918.8393649	918.8393649	918.8393649	905.3809987	940.8621459	853.9945095	853.9945095	785.4791907	852.7710217	846.6535825	855.2179974	879.6877541	890.6991446	839.3126555	805.0549961	879.6877541	849.1005582	921.2863405	840.5361433	806.2784839	814.8428988
330.562	868.7575415	838.6341871	877.1920807	839.8391213	914.5450402	871.1674099	954.3078681	986.8410908	892.856225	918.1598428	863.9378048	909.7253035	936.2338554	941.0535921	853.0933972	815.7404377	807.3058985	784.4121491	850.6835289	875.9871466	838.6341871	828.9947137	813.3305694	877.1920807	810.920701	792.8466884	850.6835289	767.5430707	850.6835289	830.1996478
330.650	898.1472292	828.881376	819.6459289	783.8585715	954.7143426	878.5219041	989.3472691	916.6181233	891.2206438	896.9927983	903.9193836	892.3750747	940.8611719	912.0003998	833.4990995	781.5497097	846.1978393	810.4104818	804.6383274	803.4838965	825.4180833	840.4256849	774.6231244	798.866173	820.8003598	825.4180833	803.4838965	796.5573112	801.1750347	845.0434084
330.738	818.8120818	859.994938	868.4737613	830.9246866	883.0088871	916.9241804	972.6421623	890.2764499	927.8255247	953.2619947	816.3895609	950.8394737	973.8534228	958.1070366	817.6008214	803.0656956	794.5868723	761.8828395	867.2625009	839.4035099	906.0228361	826.0796447	861.2061985	818.8120818	851.5161147	863.6287194	890.2764499	809.121998	816.3895609	829.7134261
330.826	900.3127121	838.3529889	952.156562	883.8744182	973.6527925	902.8416803	944.5696572	920.5444584	887.6678706	993.8845389	920.5444584	933.1892999	931.9248157	1006.52938	912.9575535	877.5519974	886.4033864	896.5192596	885.1389023	892.7258072	967.3303718	852.2623145	871.2295767	901.5771962	901.5771962	904.1061645	887.6678706	895.2547755	856.0557669	859.8492194
330.915	892.1081302	818.4815995	892.1081302	847.9322118	867.5659533	910.5147628	922.7858513	943.6467017	941.192484	938.7382663	870.020171	928.9213955	866.3388444	881.0641506	870.020171	843.0237764	855.2948648	878.6099329	851.6135383	941.192484	933.8298309	895.7894567	933.8298309	862.6575179	833.2069056	879.8370417	851.6135383	901.9250009	838.115341	874.9286063
331.003	868.5802131	792.0111585	899.6863916	803.9750733	874.5621705	917.6322637	875.758562	984.6301865	897.2936086	898.4900001	859.0090813	1001.379667	870.9729961	906.8647404	801.5822903	861.4018643	841.0632091	841.0632091	850.634341	793.20755	868.5802131	878.1513449	836.2776432	813.5462051	837.4740347	853.0271239	855.4199069	808.7606392	795.600333	806.3678563
331.091	911.3136899	920.9699939	867.860322	846.133638	892.001082	900.450348	980.1148559	1003.048578	854.582904	922.1770319	908.8996139	924.5911079	889.587006	942.6966779	892.001082	840.098448	847.340676	764.055054	890.794044	830.442144	928.2122219	825.613992	870.274398	811.129536	826.82103	809.922498	828.028068	855.789942	843.719562	902.864424
331.179	814.317559	745.3632496	744.2687368	762.8754552	864.6651501	862.4761244	819.7901233	828.5462261	846.0584316	837.3023289	817.6010976	871.2322271	877.7993042	811.0340205	806.6559691	734.4181211	726.7565312	722.3784798	766.1589937	680.7869916	772.7260708	754.1193524	765.0644809	763.969968	769.4425323	781.4821736	762.8754552	783.6711993	773.8205837	755.2138652
331.267	805.4659384	774.574489	773.4303613	861.5281983	872.9694758	829.4926212	813.4748327	842.0780265	866.1047093	852.3751763	800.8894274	877.5459868	896.9961586	837.5015155	779.151	824.9161102	800.8894274	826.0602379	791.7364053	822.6278547	908.4374362	776.8627445	780.2951278	778.0068723	844.366282	806.6100661	763.1332115	789.4481498	851.2310485	789.4481498
331.355	816.9059665	772.0825938	765.3590879	790.0119429	852.7646646	846.0411587	862.8499234	883.0204411	812.4236292	860.6087548	773.2031782	862.8499234	904.3115431	821.3883037	775.4443468	754.1532448	822.5088881	788.8913586	814.6647979	825.870641	838.1970685	785.5296056	815.7853822	754.1532448	825.870641	797.8560331	798.9766174	812.4236292	801.2177861	860.6087548
331.443	819.9318987	779.8809512	758.7429511	763.1930564	859.9828463	844.4074778	832.1696883	866.6580042	855.532741	859.9828463	815.4817935	816.5943198	874.4456885	891.1335833	788.7811617	749.8427405	826.6070567	808.8066355	773.2057932	766.5306353	813.2567408	728.7047404	755.4053721	752.0677931	772.0932669	747.6176879	762.08053	787.6686354	763.1930564	786.5561091
331.531	916.5002745	903.7178439	860.2575798	889.6571702	1026.429178	970.186483	1022.594448	1018.759719	1058.385254	976.5776983	935.6739204	1023.872692	1066.054713	991.916615	898.6048716	899.8831147	862.8140659	897.3266286	929.2827051	899.8831147	876.8747396	920.3350036	904.9960869	904.9960869	879.4312257	929.2827051	939.5086496	920.3350036	898.6048716	846.1969061
331.619	842.2845289	826.3062316	814.8931621	766.9582702	927.8825501	842.2845289	933.5890848	874.2411234	881.0889651	890.2194207	854.8389053	849.1323706	918.7520945	924.4586292	782.9365675	777.2300327	803.4800926	792.0670231	835.4366872	784.0778744	857.1215192	835.4366872	777.2300327	850.2736775	889.0781138	822.8823107	721.3059922	778.3713397	816.034469	800.0561717
331.707	812.5564449	780.7804946	789.8593375	764.8925194	854.5460936	837.5232631	850.0066721	867.0295027	882.9174779	839.7929738	832.9838416	881.7826225	903.3448745	862.4900812	789.8593375	746.7348335	764.8925194	770.5667962	808.0170234	777.3759284	804.6124573	806.8821681	809.1518788	810.2867342	804.6124573	812.5564449	775.1062177	731.9817136	787.5896268	786.4547714
331.795	932.0779224	870.6222352	915.4336738	944.8811906	955.1238051	969.2074001	953.8434783	1037.064721	944.8811906	1011.458185	948.7221711	966.6467465	1010.177858	942.320537	862.9402743	873.1828889	905.1910593	880.8648498	948.7221711	860.3796207	983.2909951	901.3500788	914.153347	883.4255034	893.6681179	868.0615816	906.4713861	875.7435425	866.7812548	873.1828889
331.883	847.6758729	821.9177663	778.5973142	825.4302353	857.0424571	919.0960776	917.9252546	862.8965723	814.8928281	894.508794	929.6334849	914.4127855	900.3629092	857.0424571	838.3092887	818.4052972	839.4801117	771.572376	776.2556681	772.743199	809.0387129	858.2132801	832.4551735	798.5013057	809.0387129	842.9925808	812.551182	859.3841032	813.7220051	825.4302353
331.971	805.585937	746.5096349	758.3248953	749.7319787	858.2175515	819.5494265	820.6235411	880.7739577	814.1788536	878.6257286	751.8802078	827.0682286	804.5118224	848.5505203	791.6224474	751.8802078	765.8436974	746.5096349	752.9543224	792.696562	830.2905724	801.2894786	728.249687	745.4355203	769.0660412	750.8060932	767.9919266	803.4377078	733.6202599	767.9919266
332.059	931.1975345	805.5504523	799.6790933	789.1106471	922.9776319	898.3179242	907.7120986	926.5004473	892.4465652	981.6912217	850.1727806	932.3718063	925.3261755	874.8324883	790.2849189	723.3514266	810.2475395	785.5878318	871.3096729	832.5587036	858.3926831	819.6417139	775.0193856	857.2184113	860.7412267	885.4009344	850.1727806	799.6790933	790.2849189	798.5048215
332.147	837.5445129	790.6420202	790.6420202	787.2918422	859.8790333	872.1630195	891.1473618	897.8477179	883.3302796	913.4818821	872.1630195	779.47476	871.0462935	911.2484301	806.2761845	789.5252942	776.124582	798.4591023	806.2761845	763.8405958	788.4085682	805.1594584	775.007856	838.661239	817.4434446	812.9765406	793.9921983	786.1751161	764.9573218	770.5409519
332.235	833.3290324	810.8066261	796.167062	737.6088057	789.4103402	878.373845	867.1126418	863.7342809	859.2297996	854.7253184	806.3021449	836.7073934	912.1574544	880.6260856	753.3744901	775.8968964	791.6625808	754.5006104	790.5364605	835.581273	815.3111074	781.527498	753.3744901	805.1760246	881.7522059	748.8700089	772.5185355	810.8066261	792.7887011	802.9237839
332.323	879.6778719	846.8722054	845.6571807	886.96802	933.138958	928.2788593	860.237477	937.9990568	908.8384644	945.2892049	890.6130941	865.0975757	945.2892049	865.0975757	823.7867364	856.5924029	845.6571807	825.0017611	859.0224523	869.9576744	827.4318105	833.5069339	888.1830447	914.9135878	844.442156	879.6778719	825.0017611	871.1726991	798.271218	835.9369833
332.411	900.0052741	860.0605185	840.0881407	862.5570657	967.4120491	989.8809741	983.6396061	1003.611984	949.9362185	922.4741991	861.3087921	922.4741991	943.6948505	952.4327658	873.7915282	876.2880755	891.2673588	897.5087269	883.7777171	904.9983685	881.2811699	912.4880102	852.5708768	904.9983685	881.2811699	857.5639713	792.6537435	868.7984338	904.9983685	904.9983685
332.499	798.3565828	889.0253983	786.581412	817.1968562	921.9958766	873.7176762	843.102232	873.7176762	878.4277445	911.3982229	812.4867878	931.4160133	873.7176762	838.3921637	824.2619587	819.5518903	863.1200224	770.0961728	825.4394758	840.7471979	827.7945099	823.0844416	845.4572662	785.4038949	876.0727104	851.3448516	883.1378129	850.1673345	805.4216853	800.711617
332.587	862.0151101	818.2978288	827.2654763	746.5566493	776.8224594	876.5875372	817.1768729	887.7970965	922.5467303	855.2893745	807.0882695	846.3217271	890.0390083	887.7970965	718.5327511	792.5158424	776.8224594	788.0320187	823.9026085	800.3625339	846.3217271	822.7816525	837.3540796	812.6930492	822.7816525	804.8463577	734.2261341	798.1206221	809.3301814	841.8379033
332.675	755.0829853	752.9132066	777.8656616	671.5465056	802.8181165	831.0252395	777.8656616	753.9980959	810.412342	775.6958829	783.2901083	790.8843337	797.3936698	838.619465	796.3087805	713.8571901	782.2052189	767.0167681	806.0727846	743.1492025	746.4038705	764.8469894	778.9505509	790.8843337	719.2816368	807.1576739	773.5261042	772.4412148	722.5363049	759.4225427
332.763	847.3158868	767.3804258	819.909443	718.277214	792.5029992	888.4255525	877.0062009	881.5739415	817.6255727	857.5933032	829.0449243	888.4255525	889.5674876	819.909443	786.7933234	799.3546102	826.761054	773.0901016	805.064286	755.9610742	883.8578118	841.606211	823.3352485	810.7739617	857.5933032	810.7739617	752.5352687	751.3933336	813.0578321	792.5029992
332.851	863.9833622	822.7321672	831.8990994	759.7095081	901.7969576	875.4420275	831.8990994	825.0239003	889.1924258	860.5457626	830.7532329	851.3788304	841.0660316	865.1292287	797.5231036	780.3351057	810.1276354	798.6689701	866.2750953	843.3577647	803.2524362	844.5036312	839.9201651	806.6900358	800.9607032	899.5052246	807.8359023	763.1471077	776.8975061	831.8990994
332.939	856.8283091	901.4915132	778.0800283	861.529699	889.7380384	833.3213596	869.7571313	854.4776142	816.866495	920.2970728	812.1651051	892.0887334	854.4776142	853.3022667	829.7953172	803.9376728	808.6390627	828.6199697	860.3543515	758.0991212	880.3352586	793.3595455	821.5678849	826.2692748	822.7432324	779.2553758	812.1651051	849.7762243	752.2223839	860.3543515
333.027	947.7277322	894.0580679	933.328554	839.0793873	945.1096998	1014.487559	963.4359267	979.1441212	990.925267	1001.397397	934.6375702	946.418716	951.6547809	913.6933109	908.4572461	870.4957762	937.2556026	946.418716	880.9679058	912.3842947	925.4744568	870.4957762	962.1269105	924.1654406	967.3629753	930.7105216	930.7105216	877.0408572	917.6203595	904.5301975
333.115	746.130739	796.6968282	818.0469548	774.2230108	829.2838635	828.1601726	842.768154	830.4075544	859.6235171	843.8918448	810.1811187	856.2524444	825.9127909	849.5102992	740.5122846	762.9861021	761.8624112	753.9965751	792.2020647	761.8624112	822.5417183	773.0993199	796.6968282	797.8205191	789.954683	768.6045564	786.5836104	804.5626643	825.9127909	795.5731374
333.203	846.0755285	835.3957532	810.4762776	814.0362027	886.4213461	884.0480627	868.6217207	825.9026197	821.1560529	869.8083624	879.3014959	941.0068641	834.2091115	903.0343298	806.9163525	799.7965024	840.14232	828.275903	816.4094861	815.2228444	872.1816458	809.2896359	880.4881376	824.715978	874.5549291	834.2091115	810.4762776	822.3426946	776.0636685	805.7297108
333.291	937.9275418	841.207741	920.1107364	874.2960939	953.1990893	913.7475916	927.7465101	997.7411028	873.0234649	991.377958	875.5687229	935.3822839	927.7465101	904.8391889	916.2928495	832.2993383	884.4771256	893.3855283	918.8381074	923.9286233	883.2044966	847.5708858	888.2950124	934.1096549	848.8435148	911.2023337	926.4738812	869.2055781	874.2960939	904.8391889
